key,hidden_dim,pool_fraction,rep_fit_size,status,method_used,hard_feasible,alpha,beta,eta,empirical_margin,normalized_margin,quant_decimals,calib_n,calib_agreement,calib_mismatch_count,exact_preserved_on_calib,test_agreement,test_mismatch_count,calib_test_agreement_gap,num_pairwise_constraints,min_pairwise_margin,slack_positive_count,sum_slack,max_slack,selected_C,constraint_version,test_top1_acc,test_top5_acc,he_artifact_dir,skip_reason
hidden_dim=64,64,,,ok,hard,True,0.4089116224348928,0.9125739888018197,-0.36075439461669795,0.6262120036092764,0.6262120036092764,1,455,1.0,0,True,0.9912280701754386,1,0.00877192982456143,,,,,,,binary_QH_v1,0.9824561403508771,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_h64,
hidden_dim=128,128,,,ok,hard,True,0.6566829194633954,0.7541667874449469,0.24979030374396796,0.5069186376089145,0.5069186376089145,1,455,1.0,0,True,1.0,0,0.0,,,,,,,binary_QH_v1,0.9736842105263158,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_h128,
hidden_dim=256,256,,,ok,hard,True,0.3971317397758392,0.9177616146160259,0.7710231805251762,0.5478398132940915,0.5478398132940916,1,455,1.0,0,True,1.0,0,0.0,,,,,,,binary_QH_v1,0.9736842105263158,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_h256,
