Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.916030534351145,0.9112554112554111,0.9329004329004332,0.922077922077922,0.9998489882210813,1.0
Original,test,0.9062739097169089,0.9083451481542897,0.9136204449623928,0.9070402825308487,0.9991231044327142,1.0
Quad4FHE,fit,0.916030534351145,0.9112554112554111,0.9329004329004332,0.922077922077922,0.999698363651852,1.0
Quad4FHE,test,0.9043611323641928,0.9071527075342798,0.9143519523718335,0.9051170771532057,0.9989213209343187,0.978194338179036
square,fit,0.7251908396946565,0.729354772211915,0.7834415584415585,0.7467532467532467,0.9943691966947781,0.7404580152671756
square,test,0.7387146136189747,0.7504353661274886,0.8300960157392966,0.7437314848647301,0.9882616434987207,0.7605202754399388
ls_poly_2,fit,0.9236641221374046,0.9151515151515152,0.9285714285714287,0.9285714285714286,0.9997483137018022,0.9541984732824428
ls_poly_2,test,0.899770466717674,0.9017590746162378,0.9114979276460118,0.9001347338604011,0.9990300219557569,0.9636572302983932
ls_poly_3,fit,0.9312977099236641,0.9264069264069266,0.945887445887446,0.935064935064935,0.9997483137018022,0.9618320610687023
ls_poly_3,test,0.9024483550114767,0.9043031637225452,0.9117980574644687,0.9030233232764462,0.999052584090811,0.9686304514154552
ls_poly_5,fit,0.9312977099236641,0.9268398268398269,0.943722943722944,0.935064935064935,0.9997483137018022,0.9847328244274809
ls_poly_5,test,0.9089517980107116,0.9110683568242529,0.9161492263770471,0.9099359334792163,0.9991063035290907,0.9846977811782709
ls_poly_7,fit,0.9312977099236641,0.9268398268398269,0.943722943722944,0.935064935064935,0.9997483137018022,0.9847328244274809
ls_poly_7,test,0.9074215761285387,0.9095487541654659,0.9149266752396774,0.9081181751344655,0.999123763730627,0.9896710022953328
remez_2,fit,0.9312977099236641,0.9264069264069266,0.945887445887446,0.935064935064935,0.9996979764421625,0.9618320610687023
remez_2,test,0.9009181331293038,0.9031666627553409,0.9100007573024324,0.9020024747056503,0.9990485000700953,0.968247895944912
remez_3,fit,0.9312977099236641,0.9268398268398269,0.9437229437229437,0.935064935064935,0.999647639182523,0.9694656488549618
remez_3,test,0.9039785768936496,0.906208627187631,0.9126021511955975,0.904903018228953,0.9990720314480641,0.9705432287681713
remez_5,fit,0.9236641221374046,0.918181818181818,0.9372294372294375,0.9285714285714286,0.9997483137018022,0.9923664122137404
remez_5,test,0.9070390206579954,0.9092044009147561,0.9146034706643404,0.9077174729993475,0.9991159136211586,0.9854628921193573
remez_7,fit,0.916030534351145,0.9112554112554111,0.9329004329004332,0.922077922077922,0.9997986509614417,1.0
remez_7,test,0.9070390206579954,0.9092087171674808,0.9147598650392653,0.9075115095336405,0.9991204646306806,0.9908186687069626
ola,fit,0.916030534351145,0.9112554112554111,0.9329004329004332,0.922077922077922,0.9998489882210813,1.0
ola,test,0.8764345830145371,0.8799595509413437,0.8861961009777748,0.8798212879298455,0.970908210041364,0.9671002295332823
precise_a11,fit,0.916030534351145,0.9112554112554111,0.9329004329004332,0.922077922077922,0.9998489882210813,1.0
precise_a11,test,0.9062739097169089,0.9083451481542897,0.9136204449623928,0.9070402825308487,0.9991233992945445,1.0
