Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.95475,0.9548096583727396,0.9559138933902794,0.9547499999999998,0.9992961647727274,1.0
Original,test,0.794,0.7925426373000646,0.802136922626349,0.7940000000000002,0.9954911616161617,1.0
Quad4FHE,fit,0.938,0.9378659454477923,0.9416338914315397,0.938,0.9982536142676769,0.972125
Quad4FHE,test,0.7825,0.7820217599278091,0.7958883032271515,0.7825,0.9931376262626262,0.9455
square,fit,0.3435,0.3599355702359772,0.6391724132495773,0.3435,0.9526229797979798,0.34575
square,test,0.255,0.26194188300943383,0.406833564757193,0.255,0.9258844696969697,0.2815
ls_poly_2,fit,0.82775,0.8263685021608783,0.8747146159438928,0.8277500000000001,0.9981969065656564,0.838625
ls_poly_2,test,0.704,0.7021308984617538,0.7672770192021983,0.704,0.9931775252525253,0.761
ls_poly_3,fit,0.831625,0.8298976547206989,0.8828357668252756,0.8316249999999998,0.9983431186868686,0.843125
ls_poly_3,test,0.702,0.7006033135893867,0.7666286943368549,0.7020000000000001,0.9934330808080809,0.7685
ls_poly_5,fit,0.929875,0.9301141816654436,0.9348080868633981,0.9298749999999998,0.9990273989898991,0.954625
ls_poly_5,test,0.776,0.776938245719285,0.7981167463792969,0.7759999999999999,0.9949737373737375,0.8995
ls_poly_7,fit,0.943875,0.9439466255697888,0.9461165567006643,0.9438749999999999,0.9991642834595961,0.978
ls_poly_7,test,0.79,0.7898772545102328,0.8008904055473749,0.7900000000000001,0.9953431818181818,0.9495
remez_2,fit,0.8845,0.8845934638414128,0.8988183361657641,0.8844999999999998,0.9984945391414142,0.901
remez_2,test,0.738,0.7389236759154448,0.7736403228012708,0.738,0.9938588383838385,0.8255
remez_3,fit,0.9015,0.9015947199377117,0.9110489062022179,0.9015,0.9986808554292927,0.92
remez_3,test,0.757,0.75805975941748,0.7844570518722875,0.7569999999999999,0.9942727272727274,0.858
remez_5,fit,0.935875,0.9359856128964309,0.9397311845586392,0.935875,0.9990796085858586,0.96525
remez_5,test,0.781,0.781913777227984,0.797531763938464,0.7810000000000001,0.9951570707070708,0.9315
remez_7,fit,0.94325,0.9434591653306493,0.9466305646158982,0.94325,0.9991896622474747,0.978125
remez_7,test,0.7875,0.7872343321121591,0.8000766752344086,0.7875000000000001,0.9953843434343435,0.955
ola,fit,0.954625,0.9546759482692447,0.9557557541667144,0.954625,0.9992903724747474,0.998
ola,test,0.794,0.7925615428697127,0.8015396144335769,0.7940000000000002,0.9955035353535354,0.994
precise_a11,fit,0.95475,0.9548096583727396,0.9559138933902794,0.9547499999999998,0.9992964488636364,1.0
precise_a11,test,0.794,0.7925426373000646,0.802136922626349,0.7940000000000002,0.9954914141414143,1.0
