Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.9611523015137473,0.9606746455922055,0.9615739256093385,0.9605357266870419,0.9997319307165599,1.0
Original,test,0.8495520543713315,0.8462620987296098,0.8557817977735287,0.8469715813222953,0.9989439877999288,1.0
Quad4FHE,fit,0.9431572443620636,0.9419925775022553,0.9473833500207283,0.9415131530423003,0.9995813177080278,0.9658634538152611
Quad4FHE,test,0.8396663577386468,0.8349126142569944,0.84621754515097,0.8372730714610888,0.9987086259756695,0.9308001235712079
square,fit,0.29209144269385234,0.2802303442328871,0.4171951379296833,0.2974947002190706,0.84443760948752,0.29757491504479455
square,test,0.2425084955205437,0.22627682527025653,0.3106544576684536,0.24661007005082794,0.8383639422822848,0.2554834723509422
ls_poly_2,fit,0.8283132530120482,0.8296555141142066,0.8834751071152511,0.8235427527576987,0.9993567833373977,0.8396663577386468
ls_poly_2,test,0.7222737102255175,0.7207707839865952,0.8037195149699728,0.7177760834267516,0.9981553314357152,0.7658325610132839
ls_poly_3,fit,0.8280815569972196,0.829454337494967,0.8837602444319297,0.8233471428819437,0.9993574644358455,0.8397435897435898
ls_poly_3,test,0.7219647822057461,0.7203782715231588,0.8042682155536734,0.7174592900427312,0.9981583834025451,0.7645968489341983
ls_poly_5,fit,0.9311862835959221,0.9307010733646169,0.9408137259693756,0.9286255469463933,0.999630762930458,0.9513438368860055
ls_poly_5,test,0.8245288847698486,0.8219746403604554,0.8439846700134918,0.8211337241181416,0.9987748105278933,0.90021624961384
ls_poly_7,fit,0.9493358047574915,0.9485650976822452,0.9523587954901643,0.9479608757005843,0.9996846696713619,0.9746679023787458
ls_poly_7,test,0.8458449181340748,0.8418638511830718,0.8558206837459889,0.8428278885778332,0.9989189472663706,0.9409947482236639
remez_2,fit,0.8785140562248996,0.8776226725037626,0.9075450639896551,0.8751192640283564,0.9994790554084707,0.8923385851096695
remez_2,test,0.7611986407167131,0.7574635115394942,0.8089047215302719,0.7573907041770502,0.9984019624084136,0.8186592523941921
remez_3,fit,0.8806765523632993,0.879798080313177,0.9088028800378084,0.8772309459637393,0.9994841996357674,0.8945010812480692
remez_3,test,0.76274328081557,0.7588621567945167,0.8098580097455687,0.7589100619201474,0.9984147628220886,0.8202038924930491
remez_5,fit,0.9438523324065493,0.9423949973278554,0.9479694075551127,0.9419820291794838,0.9996678177745066,0.9665585418597467
remez_5,test,0.8405931417979611,0.8357722540746623,0.8496559052877249,0.8378333305078346,0.9988864401347115,0.9311090515909793
remez_7,fit,0.9534291010194624,0.9522207084959321,0.9549448966035443,0.9522797962903502,0.9997021774138276,0.9807692307692307
remez_7,test,0.8455359901143034,0.8408843814731046,0.8511253663075294,0.843154734903408,0.9989641083223044,0.9545875810936052
ola,fit,0.9609206054989188,0.960500618677614,0.9613861893809964,0.9603606682212895,0.9997300524345013,0.9970651838121718
ola,test,0.8510966944701884,0.8480166455799257,0.8573993246702291,0.8486302805162586,0.9989601636345669,0.9925857275254866
precise_a11,fit,0.9612295335186901,0.9607576445201008,0.9616541043742697,0.9606065883650466,0.9997319370880171,0.9998455359901143
precise_a11,test,0.8495520543713315,0.8462620987296098,0.8557817977735287,0.8469715813222953,0.998943932219834,1.0
