key,hidden_dim,pool_fraction,rep_fit_size,status,method_used,hard_feasible,alpha,beta,eta,empirical_margin,normalized_margin,quant_decimals,calib_n,calib_agreement,calib_mismatch_count,exact_preserved_on_calib,test_agreement,test_mismatch_count,calib_test_agreement_gap,num_pairwise_constraints,min_pairwise_margin,slack_positive_count,sum_slack,max_slack,selected_C,constraint_version,test_top1_acc,test_top5_acc,he_artifact_dir,skip_reason
hidden_dim=64,64,,,ok,soft(C=10.0),False,0.19439611747789953,0.6181799974864425,0.2078067989338664,-13.065068641357055,-5.061579933577936,0,96000,0.9811666666666666,1808,False,0.9825416666666666,419,-0.001375000000000015,288000,-13.065068641357055,4488,4488.390616353513,14.065068641357055,10.0,multiclass_bias_free_dL_v1,0.9009583333333333,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\AG_News(NLP_multi-class)\he_artifacts_agnews_h64,
hidden_dim=128,128,,,ok,soft(C=100.0),False,0.19943646041313787,0.5766372408573182,0.19428744072511808,-11.492182917545492,-4.520208753223701,0,96000,0.9805625,1866,False,0.983,408,-0.0024374999999999813,288000,-11.492182917545492,4606,4606.9734833694965,12.492182917545492,100.0,multiclass_bias_free_dL_v1,0.8990833333333333,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\AG_News(NLP_multi-class)\he_artifacts_agnews_h128,
hidden_dim=256,256,,,ok,soft(C=100.0),False,0.244763754819954,0.6069114166880344,0.18300249558285567,-12.17712819239955,-3.9314227217228965,0,96000,0.9840104166666667,1535,False,0.986375,327,-0.0023645833333333366,288000,-12.17712819239955,3800,3800.1957949282228,13.17712819239955,100.0,multiclass_bias_free_dL_v1,0.8995416666666667,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\AG_News(NLP_multi-class)\he_artifacts_agnews_h256,
