Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.918133129303749,0.9192144522924418,0.9243337278602727,0.9190814617324539,0.9992289081786878,1.0
Original,test,0.9062739097169089,0.9083451481542897,0.9136204449623928,0.9070402825308487,0.9991231044327142,1.0
Quad4FHE,fit,0.9127773527161438,0.9135791049957164,0.919710842612734,0.9134112860434814,0.9991661535322056,0.9862280030604438
Quad4FHE,test,0.9089517980107116,0.9114505648300271,0.9172049963659693,0.909644339632243,0.9990729523514066,0.9801071155317521
square,fit,0.730680948737567,0.7428288605912976,0.8392703776363898,0.7403139961208945,0.9893833915056572,0.7398622800306044
square,test,0.7387146136189747,0.7504353661274886,0.8300960157392966,0.7437314848647301,0.9882616434987207,0.7605202754399388
ls_poly_2,fit,0.9058913542463657,0.906000669577421,0.9165164856663076,0.9062869891708873,0.9991303759951329,0.9617444529456771
ls_poly_2,test,0.8978576893649579,0.8997802690025405,0.9110254065486578,0.8980746169369385,0.9990085740261787,0.9560061208875287
ls_poly_3,fit,0.9089517980107116,0.9103708237533948,0.9182376909860115,0.9102631250797966,0.9991268999664886,0.9693955623565417
ls_poly_3,test,0.9009181331293038,0.9026199066186733,0.9115698834178766,0.9011188026542156,0.9990286918988337,0.9628921193573068
ls_poly_5,fit,0.9158377964804897,0.9170916750300389,0.923573652832935,0.9168312427101911,0.9991942358602929,0.981637337413925
ls_poly_5,test,0.9070390206579954,0.9093350096896884,0.9153129006947034,0.9080617387597726,0.9990985974842606,0.9797245600612089
ls_poly_7,fit,0.9196633511859219,0.9210821905098476,0.926884576136018,0.9209074922751626,0.9992157274400971,0.9877582249426167
ls_poly_7,test,0.9074215761285387,0.9098071879619292,0.9150160608911634,0.90835337512949,0.9991204186661328,0.9869931140015302
remez_2,fit,0.9089517980107116,0.9100543114960358,0.9173483286161096,0.9098843372010085,0.9991185797214698,0.9701606732976281
remez_2,test,0.899770466717674,0.9018781729111549,0.9094909548601366,0.9007249208418897,0.9990378166718479,0.9655700076511095
remez_3,fit,0.9120122417750574,0.9128210149079518,0.9192346871800899,0.9128778791153819,0.9991296125007286,0.9747513389441469
remez_3,test,0.9016832440703902,0.9039366067964402,0.9105835663685587,0.9027844228200198,0.9990557462704432,0.9671002295332823
remez_5,fit,0.9158377964804897,0.9169547994206447,0.9221760424558167,0.9173173480835146,0.9991871337437075,0.9869931140015302
remez_5,test,0.9074215761285387,0.9099284031823512,0.9154099578157138,0.9084091726040905,0.9991143599244213,0.9839326702371843
remez_7,fit,0.9204284621270085,0.9219344804079078,0.9266250812111805,0.9220179364528337,0.9992137972431729,0.9923488905891354
remez_7,test,0.9066564651874521,0.9086913126315859,0.9139872831652097,0.9071530148677454,0.9991178714436669,0.9889058913542463
ola,fit,0.918133129303749,0.9192845032427421,0.9245056945735927,0.9191194354546381,0.9992239887576043,0.9984697781178271
ola,test,0.9058913542463657,0.9078716342813842,0.9130498001217638,0.9066134277176838,0.9986826745471625,0.9977046671767407
precise_a11,fit,0.918133129303749,0.9192144522924418,0.9243337278602727,0.9190814617324539,0.9992290100796803,1.0
precise_a11,test,0.9062739097169089,0.9083451481542897,0.9136204449623928,0.9070402825308487,0.9991237107746693,1.0
