Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.9443983402489626,0.9428377867817003,0.9445362069549247,0.9416064937756783,0.9966592373443787,1.0
Original,test,0.9477178423236514,0.9429332769241857,0.9471642841139516,0.9399250735320066,0.997013600557137,1.0
Quad4FHE,fit,0.9443983402489626,0.9424561358209962,0.9443175762830582,0.9411244827894656,0.9957439085077869,0.9983402489626556
Quad4FHE,test,0.9443983402489626,0.9398414811586141,0.9444405667066038,0.9363726404931102,0.9960401865120916,0.9941908713692946
square,fit,0.47717842323651455,0.42219876100630443,0.5538964830048435,0.41784653284445283,0.7087491664261625,0.48049792531120333
square,test,0.4887966804979253,0.43980601097114114,0.5869230049138874,0.4366695950398171,0.7191573360742984,0.4946058091286307
ls_poly_2,fit,0.9327800829875519,0.9294198786974496,0.9433989683277269,0.9184167482598538,0.9955661096483469,0.9717842323651452
ls_poly_2,test,0.9294605809128631,0.9232632144010704,0.9365153702897427,0.9129565027911325,0.99617205184696,0.9684647302904564
ls_poly_3,fit,0.9336099585062241,0.9305356973971886,0.9439213838857149,0.9198597497028552,0.995576338603789,0.9726141078838174
ls_poly_3,test,0.9278008298755187,0.9211090468260605,0.9326031346645552,0.9121946022930958,0.996171147886069,0.9717842323651452
ls_poly_5,fit,0.9385892116182573,0.936508103403604,0.9434455296799105,0.9305918092075723,0.9963058487312745,0.9875518672199171
ls_poly_5,test,0.9369294605809129,0.9316701101284476,0.9394965475270656,0.9255909433949163,0.9966676991530727,0.983402489626556
ls_poly_7,fit,0.9443983402489626,0.9426880196809778,0.9457997308984043,0.9400769712377525,0.9965135386459476,0.9966804979253112
ls_poly_7,test,0.9443983402489626,0.9396255408689221,0.945339277756027,0.9353133284603788,0.9968517067248722,0.9941908713692946
remez_2,fit,0.9352697095435685,0.9331631319089316,0.9392939527215576,0.9278030587060337,0.9957912865018325,0.979253112033195
remez_2,test,0.9344398340248963,0.9284732014806927,0.9355937492432684,0.9228404970146207,0.99628784168779,0.9775933609958506
remez_3,fit,0.9344398340248963,0.9322487415639221,0.93799528305168,0.9272028186099953,0.9958532904024323,0.9800829875518672
remez_3,test,0.9344398340248963,0.9283519353268896,0.935328487826544,0.9228404970146207,0.9963135401322435,0.9784232365145228
remez_5,fit,0.9435684647302904,0.9417239251678777,0.9436050737775016,0.940311096691114,0.9965062765042703,0.9941908713692946
remez_5,test,0.9443983402489626,0.9398407352722238,0.9422874423179337,0.9384135917568762,0.9967674440329918,0.9908713692946058
remez_7,fit,0.9443983402489626,0.9417864890623698,0.9427989320895908,0.9413405692240394,0.9966489748105413,0.9975103734439834
remez_7,test,0.9468879668049792,0.942455821319283,0.9450042530270399,0.9410828412748652,0.9968895085813333,0.995850622406639
ola,fit,0.9452282157676348,0.9437431020437878,0.9457354442155447,0.9422067338717167,0.9966558906602595,0.9991701244813278
ola,test,0.9477178423236514,0.9429332769241857,0.9471642841139516,0.9399250735320066,0.9970053096355788,1.0
precise_a11,fit,0.9443983402489626,0.9428377867817003,0.9445362069549247,0.9416064937756783,0.9966598580683661,1.0
precise_a11,test,0.9477178423236514,0.9429332769241857,0.9471642841139516,0.9399250735320066,0.9970145245170814,1.0
