key,hidden_dim,pool_fraction,rep_fit_size,status,method_used,hard_feasible,alpha,beta,eta,empirical_margin,normalized_margin,quant_decimals,calib_n,calib_agreement,calib_mismatch_count,exact_preserved_on_calib,test_agreement,test_mismatch_count,calib_test_agreement_gap,num_pairwise_constraints,min_pairwise_margin,slack_positive_count,sum_slack,max_slack,selected_C,constraint_version,test_top1_acc,test_top5_acc,he_artifact_dir,skip_reason
pool=01%,256,0.01,,skipped,,,,,,,,,,,,,,,,,,,,,,,,,,"skipped by notebook guard (too small, missing class, or invalid stratified split)"
pool=05%,256,0.05,14.0,ok,hard,True,-0.0888730214093034,0.9960429639657022,-25.09985111822931,4.314132209318637,4.314132209318638,1.0,14.0,1.0,0.0,True,0.9035087719298246,11.0,0.0964912280701754,,,,,,,binary_QH_v1,0.9122807017543859,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_pool_05,
pool=10%,256,0.1,28.0,ok,hard,True,0.9075239440253493,0.420000346453041,6.856729635405633,5.777707641805599,5.7777076418056,1.0,28.0,1.0,0.0,True,0.9736842105263158,3.0,0.02631578947368418,,,,,,,binary_QH_v1,0.9824561403508771,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_pool_10,
pool=20%,256,0.2,57.0,ok,hard,True,-0.5148776101991206,0.8572636971875354,-2.983112979495074,3.439189687875501,3.439189687875501,1.0,57.0,1.0,0.0,True,0.9736842105263158,3.0,0.02631578947368418,,,,,,,binary_QH_v1,0.9649122807017544,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\Breast Cancer Wisconsin(binary)\he_artifacts_pool_20,
