Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.9603333333333334,0.960372148153793,0.9611941996303248,0.9603333333333333,0.9997307344276095,1.0
Original,test,0.893,0.8928699971260987,0.8948074262194389,0.893,0.9986745791245794,1.0
Quad4FHE,fit,0.9546875,0.9546797738431192,0.955602437508631,0.9546875,0.9996851895693041,0.9892083333333334
Quad4FHE,test,0.8930833333333333,0.8929665034225239,0.8949244186408974,0.8930833333333336,0.9986282267115599,0.98375
square,fit,0.762375,0.7626255767375699,0.8093985899269474,0.7623750000000001,0.9884749158249158,0.7714791666666667
square,test,0.68975,0.6914073228583093,0.7434355366803207,0.6897500000000001,0.9813954229797979,0.7343333333333333
ls_poly_2,fit,0.9402708333333333,0.9409521754545505,0.9446122237517511,0.9402708333333334,0.9996106157056679,0.9673541666666666
ls_poly_2,test,0.8858333333333334,0.8874358373723981,0.8944673707632185,0.8858333333333335,0.9986619458473627,0.9578333333333333
ls_poly_3,fit,0.9449791666666667,0.9452781134601949,0.9473516326925107,0.9449791666666666,0.999632405215348,0.9752291666666667
ls_poly_3,test,0.8895833333333333,0.8902485174061409,0.894271031796904,0.8895833333333334,0.9987003577441079,0.96725
ls_poly_5,fit,0.9523125,0.9523623307772575,0.9534941011195237,0.9523125,0.9996791022201178,0.987125
ls_poly_5,test,0.8926666666666667,0.8927403646960171,0.8951580525724292,0.8926666666666665,0.9987181186868687,0.984
ls_poly_7,fit,0.9554791666666667,0.9554889967000357,0.9564815046955727,0.9554791666666667,0.9996986812570143,0.9916666666666667
ls_poly_7,test,0.8936666666666667,0.893671785423618,0.8959077153035924,0.8936666666666667,0.9987046857463523,0.9890833333333333
remez_2,fit,0.9459583333333333,0.9461446270750765,0.9478632755204852,0.9459583333333331,0.9996284104061448,0.9771666666666666
remez_2,test,0.8915833333333333,0.8920461665888557,0.8954463180893878,0.8915833333333335,0.998704776936027,0.9709166666666667
remez_3,fit,0.9483125,0.9483860265426203,0.9497937727078584,0.9483124999999998,0.9996448512906846,0.980625
remez_3,test,0.8933333333333333,0.8935324975927036,0.8961990120786081,0.8933333333333334,0.9987198232323231,0.9768333333333333
remez_5,fit,0.9544375,0.954397910634843,0.9554974954773333,0.9544374999999999,0.9996890085753367,0.9898958333333333
remez_5,test,0.8938333333333334,0.8937231707538534,0.8958361987646856,0.8938333333333333,0.9987099607182941,0.9858333333333333
remez_7,fit,0.95725,0.9572207056896839,0.958233043544166,0.9572499999999999,0.9997079010592032,0.9931458333333333
remez_7,test,0.8944166666666666,0.8943034011847106,0.8963775365440739,0.8944166666666667,0.9986817690796858,0.9881666666666666
ola,fit,0.9600416666666667,0.9600807188797162,0.9609234965293523,0.9600416666666667,0.9997291333473625,0.9992291666666666
ola,test,0.8936666666666667,0.8935727676378309,0.8956040325014437,0.8936666666666666,0.9985905653759822,0.9980833333333333
precise_a11,fit,0.9603333333333334,0.9603709601042053,0.9611894131866358,0.9603333333333333,0.9997307760767398,0.9999583333333333
precise_a11,test,0.8930833333333333,0.8929515589588294,0.8948925228093261,0.8930833333333333,0.9986746212121211,0.9999166666666667
