Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.9664765335735015,0.9672741271844297,0.9680387700492447,0.9673025276360179,0.9998202726710881,1.0
Original,test,0.9190507152145644,0.9187670936048453,0.9213706160479184,0.919030969030969,0.9991273598615314,1.0
Quad4FHE,fit,0.9616731712198539,0.962493088356985,0.9634554885645199,0.9624458302401224,0.9997903819151321,0.9918943260282198
Quad4FHE,test,0.9154746423927178,0.9152042415411926,0.9181797882589062,0.9154512154512158,0.9991115677629815,0.9847204161248374
square,fit,0.7499249474632242,0.7604379131283574,0.8606649003508309,0.7571490539057205,0.9935778649691286,0.7540278194736315
square,test,0.7106631989596879,0.717104660302813,0.8227631755254778,0.7104562104562105,0.9885081739615079,0.7243172951885566
ls_poly_2,fit,0.9423596517562294,0.9423109116641942,0.9450211088244955,0.9427096018886043,0.9996898905887327,0.9669768838186731
ls_poly_2,test,0.9018205461638491,0.9021336726555459,0.9077509300899199,0.9018065268065268,0.9989618006372015,0.9564369310793238
ls_poly_3,fit,0.9447613329330531,0.9449770539005049,0.947083855239935,0.94534659540803,0.9996994823806464,0.9704793355348744
ls_poly_3,test,0.9063719115734721,0.9065085754980571,0.9112174886760734,0.9063436563436564,0.9989990245038247,0.9635890767230169
ls_poly_5,fit,0.9572700890623437,0.9579951315205135,0.9588296959724735,0.9582197307290462,0.9997622579978513,0.9877914540178124
ls_poly_5,test,0.9125487646293888,0.9124703352072698,0.9156293230434485,0.9125291375291377,0.9990882775055271,0.9827698309492848
ls_poly_7,fit,0.9614730311217853,0.962318758414885,0.96297467046614,0.9625394519174377,0.9997839537662228,0.9921945361753227
ls_poly_7,test,0.9144993498049415,0.9143222077612283,0.9173270809928037,0.9144688644688644,0.999111880470456,0.988296488946684
remez_2,fit,0.9469628740118082,0.9474904784212558,0.9489543919423049,0.9478993151488322,0.9997035112175267,0.9739817872510758
remez_2,test,0.909297789336801,0.9092689722181558,0.9133698911781157,0.9092657342657345,0.9990167497838939,0.9684655396618985
remez_3,fit,0.9497648353847693,0.950360994159229,0.9516751599038318,0.9506542655557261,0.9997171309034708,0.9769838887221055
remez_3,test,0.9118985695708712,0.9117681907737757,0.9154649037281298,0.9118631368631371,0.9990401172173556,0.9717165149544863
remez_5,fit,0.9609726808766136,0.9620065085769202,0.9629094296392875,0.9619982726156894,0.9997761912216109,0.9909936955869109
remez_5,test,0.9148244473342002,0.9144793465159906,0.9172531153414285,0.9148018648018648,0.9991153473124917,0.9869960988296489
remez_7,fit,0.963874712298609,0.964641717348542,0.965591586779577,0.964543453264652,0.9997954639429009,0.9946962874011809
remez_7,test,0.9167750325097529,0.9164330863969441,0.919072071750325,0.9167415917415916,0.9991238823066245,0.9915474642392718
ola,fit,0.9658761132792955,0.9666948828463465,0.9674757918628158,0.9667066039785571,0.9998184426201427,0.9988992294606225
ola,test,0.9184005201560468,0.9181370785225872,0.9208105560039732,0.9183816183816185,0.9987976609779303,0.9990247074122237
precise_a11,fit,0.9663764635244672,0.9672004097442162,0.9679643838503862,0.9672311704218034,0.999820302612932,0.9998999299509657
precise_a11,test,0.9190507152145644,0.9187670936048453,0.9213706160479184,0.919030969030969,0.9991273625675132,1.0
