key,hidden_dim,pool_fraction,rep_fit_size,status,method_used,hard_feasible,alpha,beta,eta,empirical_margin,normalized_margin,quant_decimals,calib_n,calib_agreement,calib_mismatch_count,exact_preserved_on_calib,test_agreement,test_mismatch_count,calib_test_agreement_gap,num_pairwise_constraints,min_pairwise_margin,slack_positive_count,sum_slack,max_slack,selected_C,constraint_version,test_top1_acc,test_top5_acc,he_artifact_dir,skip_reason
pool=01%,256,0.01,300,ok,soft(C=1.0),False,0.32016158288386526,1.039500428840949,0.46806494103524243,-4.078828722049541,-1.352408326422562,0,300,0.8666666666666667,40,False,0.8515,1485,0.015166666666666662,29700,-4.078828722049541,105,98.28829951027492,5.078828722049541,1.0,multiclass_bias_free_dL_v1,0.1866,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\CIFAR-100(CV_multi-class)\he_artifacts_cifar100_pool_01,
pool=05%,256,0.05,1500,ok,soft(C=100.0),False,0.14175609621181035,0.46417501893118807,0.21558802729632992,-7.461841369911459,-1.3771670911911946,0,1500,0.8493333333333333,226,False,0.8549,1451,-0.00556666666666672,148500,-7.461841369911459,550,550.8948009317403,8.46184136991146,100.0,multiclass_bias_free_dL_v1,0.1867,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\CIFAR-100(CV_multi-class)\he_artifacts_cifar100_pool_05,
pool=10%,256,0.1,3000,ok,soft(C=100.0),False,0.15723086914311538,0.502775610024393,0.2236466988035608,-5.227051602674751,-0.9963647894027071,0,3000,0.8416666666666667,475,False,0.8553,1447,-0.013633333333333275,297000,-5.227051602674751,1129,1129.0787280742124,6.227051602674751,100.0,multiclass_bias_free_dL_v1,0.1865,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\CIFAR-100(CV_multi-class)\he_artifacts_cifar100_pool_10,
pool=20%,256,0.2,6000,ok,soft(C=1.0),False,0.16188942704147943,0.5137090550045927,0.22551098486302903,-8.510053294753181,-1.6243687986886384,0,6000,0.8521666666666666,887,False,0.8549,1451,-0.0027333333333333654,594000,-8.510053294753181,2194,2166.2105564282538,9.510053294753181,1.0,multiclass_bias_free_dL_v1,0.1865,,e:\李锐\8. 日常学习\非线性近似\CCS2026\Experimental\Single_Layer\CIFAR-100(CV_multi-class)\he_artifacts_cifar100_pool_20,
