Method,Split,ACC,MacroF1,MacroPrec,MacroRec,AUC_ovr,Agreement
Original,fit,0.8617727272727272,0.8622817175208098,0.8667387611354291,0.8617727272727274,0.998135670085967,1.0
Original,test,0.8619545454545454,0.8624618095727985,0.8664950632173642,0.8619545454545455,0.9980433074463225,1.0
Quad4FHE,fit,0.8618636363636364,0.862294359486115,0.8667000481928859,0.8618636363636364,0.9980991154117695,0.9847272727272727
Quad4FHE,test,0.8621363636363636,0.8627409831757145,0.8669328797527258,0.8621363636363637,0.9980350575189999,0.9844090909090909
square,fit,0.7288636363636364,0.7352981393923234,0.7857024888779367,0.7288636363636363,0.9906425578304747,0.7886818181818182
square,test,0.7220454545454545,0.7290084531909122,0.781352771078165,0.7220454545454547,0.9902693841106358,0.7813636363636364
ls_poly_2,fit,0.8493181818181819,0.8534619015830994,0.8673822449060663,0.8493181818181817,0.9980600294862744,0.9468636363636364
ls_poly_2,test,0.8497727272727272,0.8539609633105212,0.8677316326761957,0.8497727272727272,0.9980448627434694,0.9467272727272728
ls_poly_3,fit,0.8575454545454545,0.859512185397189,0.8672348073036358,0.8575454545454546,0.9981411582706923,0.9673181818181819
ls_poly_3,test,0.8574545454545455,0.8593701445875769,0.8666646223847507,0.8574545454545455,0.9981159101291581,0.9681818181818181
ls_poly_5,fit,0.8605909090909091,0.8615573170541586,0.8669217601901777,0.8605909090909091,0.9981558308069274,0.983
ls_poly_5,test,0.8608636363636364,0.8618445803259988,0.8669061068856939,0.8608636363636363,0.9981059117903568,0.984
ls_poly_7,fit,0.8614545454545455,0.8621241816936092,0.8669743514362611,0.8614545454545456,0.9981452178246605,0.9888181818181818
ls_poly_7,test,0.8614545454545455,0.8621619933872269,0.8665649935912236,0.8614545454545454,0.998079455126874,0.9894545454545455
remez_2,fit,0.8572272727272727,0.8592663757174924,0.8672703948839761,0.8572272727272727,0.9981409402383821,0.9652272727272727
remez_2,test,0.8569545454545454,0.8589231180805613,0.866528130497025,0.8569545454545454,0.9981261721832303,0.9659545454545454
remez_3,fit,0.8597727272727272,0.8608959969462773,0.8665277711540305,0.8597727272727272,0.9981692927447153,0.9749545454545454
remez_3,test,0.8593636363636363,0.8605088269795067,0.8658695523145067,0.8593636363636363,0.9981424913825326,0.9761363636363637
remez_5,fit,0.862,0.8623315605573373,0.8663091292453743,0.862,0.9981530026163877,0.9866363636363636
remez_5,test,0.8623636363636363,0.862813322247495,0.8667289593366867,0.8623636363636363,0.9980937663524233,0.9878181818181818
remez_7,fit,0.8626363636363636,0.8629230499637984,0.8669884715978157,0.8626363636363636,0.9981301196062959,0.9902272727272727
remez_7,test,0.862909090909091,0.8632485825641223,0.8668920216062267,0.862909090909091,0.9980487416420948,0.9902272727272727
ola,fit,0.8616363636363636,0.8621535512439112,0.8666452667222495,0.8616363636363635,0.9981357718343786,0.9985
ola,test,0.8614545454545455,0.861946493829838,0.8659554942101119,0.8614545454545456,0.9979963536691723,0.9980909090909091
precise_a11,fit,0.8617727272727272,0.8622822990660327,0.8667395272567556,0.8617727272727274,0.9981356181735122,0.9999090909090909
precise_a11,test,0.861909090909091,0.8624072288812212,0.8664208895895876,0.8619090909090908,0.9980431371734707,0.9998636363636364
